job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,required_skills,company_name
AI05888,AI Specialist,182070,USD,EX,PT,China,L,China,"Mathematics, Spark, AWS, Statistics, GCP",Neural Networks Co
AI08808,AI Software Engineer,182055,USD,SE,PT,United States,L,Germany,"Hadoop, R, Tableau, MLOps, PyTorch",Advanced Robotics
AI05067,Data Scientist,181979,USD,EX,CT,Australia,M,Australia,"Mathematics, Azure, SQL, Hadoop",Digital Transformation LLC
AI09947,Machine Learning Engineer,181958,USD,EX,FL,Norway,M,Netherlands,"Git, Data Visualization, Hadoop, Azure, SQL",Neural Networks Co
AI11233,AI Architect,181740,USD,SE,PT,Denmark,L,South Korea,"Docker, Computer Vision, Data Visualization, Scala",Digital Transformation LLC
AI13735,Data Scientist,181731,USD,EX,CT,Canada,L,Canada,"Tableau, Java, R, Data Visualization",Advanced Robotics
AI05286,Machine Learning Engineer,181552,USD,SE,FT,Switzerland,M,Switzerland,"Python, Hadoop, NLP",Autonomous Tech
AI04657,ML Ops Engineer,181504,USD,SE,PT,Switzerland,L,Sweden,"Git, Spark, SQL",Cognitive Computing
AI12145,ML Ops Engineer,181498,USD,SE,FT,Switzerland,S,Switzerland,"Git, Linux, PyTorch, Spark, Kubernetes",Quantum Computing Inc
AI08244,NLP Engineer,181476,USD,SE,FT,Norway,M,Netherlands,"Linux, Spark, NLP, MLOps, Statistics",Smart Analytics
AI08836,AI Specialist,181422,USD,SE,FT,United States,L,United States,"Scala, Git, AWS, Computer Vision, MLOps",Machine Intelligence Group
AI00446,Data Scientist,181246,USD,SE,CT,Denmark,M,France,"TensorFlow, Python, Tableau, Hadoop",DeepTech Ventures
AI12401,AI Software Engineer,181109,USD,EX,FL,Australia,S,Australia,"Kubernetes, Java, Git, NLP, Data Visualization",Quantum Computing Inc
AI07312,Computer Vision Engineer,181104,USD,EX,PT,Austria,L,Austria,"Python, AWS, Scala, NLP, Kubernetes",DeepTech Ventures
AI02042,Head of AI,181091,USD,SE,PT,Denmark,M,Singapore,"Java, SQL, Statistics",Neural Networks Co
AI03679,AI Specialist,181070,USD,EX,CT,Singapore,S,Singapore,"SQL, Scala, Data Visualization",Advanced Robotics
AI05386,AI Software Engineer,181007,USD,EX,FT,Singapore,S,South Korea,"Hadoop, Linux, Java",AI Innovations
AI03239,AI Architect,181001,USD,EX,FL,Australia,S,France,"Mathematics, Deep Learning, Git, MLOps",Future Systems
AI05577,AI Specialist,180883,USD,SE,FT,Singapore,L,Singapore,"TensorFlow, PyTorch, MLOps, Python, Deep Learning",Future Systems
AI12135,AI Consultant,180783,USD,EX,PT,Japan,L,Japan,"Git, Mathematics, MLOps, Python, Azure",DataVision Ltd
AI00846,Data Analyst,180769,USD,SE,FL,Norway,M,Norway,"R, NLP, MLOps, Tableau, Git",Autonomous Tech
AI06726,Machine Learning Researcher,180664,USD,EX,FT,Sweden,L,China,"Spark, Kubernetes, Python, Computer Vision",Cognitive Computing
AI11533,Data Scientist,180642,USD,EX,FL,Australia,L,Sweden,"Python, GCP, Linux, TensorFlow, Docker",Predictive Systems
AI10189,Computer Vision Engineer,180634,USD,SE,FL,Switzerland,S,Switzerland,"R, Scala, Mathematics, GCP",Autonomous Tech
AI06970,Principal Data Scientist,180580,USD,SE,FT,Denmark,L,South Korea,"Scala, PyTorch, Python, AWS, R",Advanced Robotics
AI10328,Robotics Engineer,180558,USD,EX,FL,Australia,M,Finland,"GCP, TensorFlow, Scala",AI Innovations
AI13888,Robotics Engineer,180553,USD,EX,FL,Japan,L,Israel,"Data Visualization, SQL, Computer Vision",Algorithmic Solutions
AI12214,Machine Learning Engineer,180518,USD,SE,FL,Switzerland,M,Switzerland,"Deep Learning, TensorFlow, Docker, Linux",Future Systems
AI14702,AI Research Scientist,180469,USD,EX,PT,Sweden,S,Sweden,"Spark, Linux, Tableau, Python",Neural Networks Co
AI05937,Machine Learning Engineer,180456,USD,EX,PT,Japan,L,Ireland,"Data Visualization, Scala, Mathematics, AWS",Predictive Systems
AI08727,AI Architect,180390,USD,EX,FT,Singapore,M,Sweden,"Kubernetes, GCP, Computer Vision",Cognitive Computing
AI11961,Head of AI,180350,USD,EX,FT,India,L,India,"Python, Linux, Data Visualization",Autonomous Tech
AI07875,Data Scientist,180321,USD,EX,PT,Singapore,M,Singapore,"TensorFlow, SQL, Data Visualization, Statistics",Predictive Systems
AI00200,AI Product Manager,180252,USD,SE,FT,United States,L,United States,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Advanced Robotics
AI11028,Data Scientist,180151,USD,EX,PT,Sweden,S,South Korea,"Scala, Java, Docker, Computer Vision, Linux",Neural Networks Co
AI01732,AI Research Scientist,180089,USD,EX,CT,Finland,L,China,"Data Visualization, SQL, Docker, R, Deep Learning",Neural Networks Co
AI12101,Deep Learning Engineer,180065,USD,SE,FL,Singapore,L,Singapore,"Statistics, AWS, NLP, Python, R",Predictive Systems
AI07409,Machine Learning Researcher,179995,USD,EX,FT,Ireland,M,Denmark,"Python, AWS, Java",Future Systems
AI13754,ML Ops Engineer,179955,USD,EX,FL,Singapore,L,Singapore,"Docker, PyTorch, NLP, Tableau",Algorithmic Solutions
AI03469,Machine Learning Engineer,179942,USD,EX,PT,Ireland,M,Ireland,"R, SQL, NLP",Predictive Systems
AI12742,AI Research Scientist,179897,USD,SE,FL,Denmark,M,Denmark,"GCP, Kubernetes, AWS, R, Tableau",TechCorp Inc
AI13052,AI Research Scientist,179847,USD,EX,FT,Sweden,M,Norway,"Linux, NLP, Git",Advanced Robotics
AI08037,AI Specialist,179795,USD,EX,CT,Finland,L,Finland,"Scala, TensorFlow, Tableau, Python, Docker",DataVision Ltd
AI08577,Autonomous Systems Engineer,179776,USD,EX,PT,Ireland,L,Ireland,"TensorFlow, Git, Mathematics, Data Visualization",Neural Networks Co
AI08357,AI Architect,179768,USD,SE,FL,Singapore,L,France,"Data Visualization, Linux, R",Quantum Computing Inc
AI01357,Autonomous Systems Engineer,179763,USD,SE,PT,Denmark,M,Denmark,"Java, NLP, PyTorch, SQL",Autonomous Tech
AI14819,AI Architect,179691,USD,EX,FT,Singapore,M,India,"MLOps, SQL, Kubernetes, Hadoop",Advanced Robotics
AI05040,AI Research Scientist,179668,USD,SE,CT,Norway,M,Norway,"Computer Vision, NLP, Mathematics",Machine Intelligence Group
AI01030,AI Product Manager,179667,USD,EX,FT,Australia,L,Australia,"SQL, R, MLOps, Deep Learning, Statistics",AI Innovations
AI10748,AI Software Engineer,179613,USD,SE,CT,Singapore,L,Singapore,"Linux, TensorFlow, Tableau, Docker, NLP",Cognitive Computing
AI10152,AI Research Scientist,179549,USD,EX,CT,Canada,S,Canada,"PyTorch, Python, SQL, R, Linux",Neural Networks Co
AI06086,Deep Learning Engineer,179546,USD,EX,FL,Sweden,S,Sweden,"Statistics, TensorFlow, Hadoop",Cloud AI Solutions
AI01523,AI Product Manager,179544,USD,EX,CT,United States,S,United States,"Python, Kubernetes, Computer Vision, Azure, Linux",AI Innovations
AI01605,AI Specialist,179455,USD,EX,CT,Canada,S,Canada,"Linux, Statistics, MLOps, Java, Scala",TechCorp Inc
AI10274,Autonomous Systems Engineer,179448,USD,EX,FT,Norway,S,Norway,"Python, Kubernetes, Scala, Mathematics, Statistics",Autonomous Tech
AI11724,Machine Learning Researcher,179443,USD,EX,FT,South Korea,M,South Korea,"Kubernetes, Spark, AWS",Neural Networks Co
AI10109,Autonomous Systems Engineer,179354,USD,EX,FL,Denmark,M,Denmark,"Kubernetes, Scala, Java, NLP, Statistics",TechCorp Inc
AI09817,Machine Learning Researcher,179329,USD,EX,PT,Australia,M,Australia,"Python, TensorFlow, MLOps",Cloud AI Solutions
AI14028,Data Analyst,179320,USD,EX,FL,Singapore,M,Singapore,"Spark, Python, TensorFlow, Data Visualization",Digital Transformation LLC
AI11784,Robotics Engineer,179314,USD,SE,FL,Norway,M,Norway,"Azure, Docker, Tableau, GCP",Neural Networks Co
AI05176,Machine Learning Researcher,179290,USD,EX,FT,United States,S,United States,"R, Python, Linux",Predictive Systems
AI02707,AI Product Manager,179284,USD,EX,CT,Canada,L,Canada,"Python, Scala, NLP, Deep Learning",Autonomous Tech
AI14835,AI Consultant,179201,USD,EX,CT,Switzerland,S,Switzerland,"Linux, MLOps, PyTorch, TensorFlow, Azure",DeepTech Ventures
AI05377,AI Software Engineer,179193,USD,EX,FT,Switzerland,S,Switzerland,"TensorFlow, Computer Vision, NLP",Neural Networks Co
AI11010,Data Engineer,179159,USD,SE,FT,Singapore,L,Ireland,"Git, AWS, SQL, PyTorch",DeepTech Ventures
AI06392,Autonomous Systems Engineer,179142,USD,EX,FL,Japan,L,Japan,"Computer Vision, Java, Hadoop",DataVision Ltd
AI07195,AI Software Engineer,179097,USD,SE,CT,Norway,M,Norway,"NLP, Scala, Computer Vision, Git, GCP",Advanced Robotics
AI03706,AI Product Manager,179073,USD,SE,FT,Switzerland,S,Switzerland,"Data Visualization, Spark, Scala, SQL",TechCorp Inc
AI05497,Data Scientist,179052,USD,EX,FT,Austria,L,Denmark,"Spark, PyTorch, Computer Vision, R",Algorithmic Solutions
AI07520,Head of AI,178949,USD,EX,FL,Switzerland,S,Switzerland,"Linux, Kubernetes, TensorFlow, Computer Vision, NLP",AI Innovations
AI05651,AI Research Scientist,178929,USD,SE,FL,Switzerland,L,Israel,"Hadoop, Deep Learning, R",AI Innovations
AI10852,Robotics Engineer,178857,USD,SE,PT,Denmark,M,Denmark,"Python, Kubernetes, Spark",Advanced Robotics
AI14427,AI Software Engineer,178818,USD,SE,FT,Norway,M,Norway,"Hadoop, Python, Computer Vision, TensorFlow, Linux",Advanced Robotics
AI01819,AI Research Scientist,178756,USD,SE,FL,Norway,L,Norway,"Linux, GCP, MLOps",Future Systems
AI04934,AI Research Scientist,178734,USD,EX,FT,Sweden,S,Netherlands,"Data Visualization, Python, Kubernetes",Predictive Systems
AI00947,Computer Vision Engineer,178695,USD,EX,FT,Finland,M,Finland,"Hadoop, AWS, Spark",DeepTech Ventures
AI01968,Data Scientist,178652,USD,EX,FL,China,M,France,"Java, Tableau, Computer Vision",Advanced Robotics
AI08147,Deep Learning Engineer,178649,USD,EX,CT,Canada,S,Canada,"Spark, Scala, SQL, GCP, Azure",Neural Networks Co
AI12610,Machine Learning Researcher,178608,USD,EX,FL,Denmark,S,Denmark,"Python, Mathematics, Git, Data Visualization",Algorithmic Solutions
AI05716,AI Software Engineer,178580,USD,EX,PT,China,L,China,"Data Visualization, PyTorch, GCP, TensorFlow",Machine Intelligence Group
AI00891,Machine Learning Engineer,178494,USD,EX,FT,China,L,Japan,"Java, GCP, Scala",Cloud AI Solutions
AI01419,Autonomous Systems Engineer,178482,USD,EX,FT,Japan,M,Japan,"Spark, GCP, Java",Cloud AI Solutions
AI00299,Principal Data Scientist,178470,USD,EX,FT,Australia,L,Singapore,"Python, TensorFlow, Git, PyTorch, MLOps",Neural Networks Co
AI08616,NLP Engineer,178446,USD,EX,FT,Israel,L,Israel,"Git, Deep Learning, Spark, Scala",Cognitive Computing
AI02682,Deep Learning Engineer,178443,USD,SE,FL,United States,L,China,"SQL, TensorFlow, Tableau, Computer Vision",DeepTech Ventures
AI13287,Research Scientist,178425,USD,SE,CT,Singapore,L,Singapore,"Git, Python, R, Spark, GCP",Algorithmic Solutions
AI07953,NLP Engineer,178405,USD,EX,FL,Austria,L,Austria,"SQL, Kubernetes, Azure, Data Visualization",DeepTech Ventures
AI00286,NLP Engineer,178371,USD,EX,CT,India,M,India,"Spark, Python, Tableau",Digital Transformation LLC
AI10156,AI Research Scientist,178325,USD,EX,CT,Finland,M,Finland,"Computer Vision, PyTorch, Docker",DeepTech Ventures
AI07818,NLP Engineer,178313,USD,EX,FT,Ireland,M,Ireland,"Mathematics, Scala, Deep Learning, TensorFlow",DeepTech Ventures
AI14744,Machine Learning Researcher,178306,USD,EX,FL,China,M,Netherlands,"Python, Azure, GCP, TensorFlow",Advanced Robotics
AI11856,Computer Vision Engineer,178284,USD,EX,PT,Ireland,M,Ireland,"Hadoop, Java, Deep Learning",Autonomous Tech
AI11412,Principal Data Scientist,178280,USD,SE,PT,Switzerland,M,Switzerland,"Statistics, Computer Vision, PyTorch",Quantum Computing Inc
AI00034,ML Ops Engineer,178183,USD,EX,FL,Finland,M,Finland,"Tableau, Azure, GCP, Linux, Python",TechCorp Inc
AI13501,Machine Learning Researcher,178175,USD,SE,CT,Switzerland,M,Austria,"AWS, Spark, TensorFlow",DeepTech Ventures
AI10967,Data Engineer,178120,USD,EX,PT,Norway,M,Norway,"Tableau, PyTorch, SQL",AI Innovations
AI08496,AI Consultant,178112,USD,SE,CT,Switzerland,M,Switzerland,"Tableau, Deep Learning, R, MLOps, TensorFlow",TechCorp Inc
AI07458,Data Analyst,178054,USD,SE,PT,United States,L,United States,"Kubernetes, AWS, Deep Learning",Smart Analytics
AI14913,NLP Engineer,178017,USD,SE,FL,Singapore,L,United States,"Linux, Deep Learning, Java",TechCorp Inc
AI14813,Data Analyst,178001,USD,EX,FL,Finland,L,Finland,"SQL, Tableau, GCP, Spark",DeepTech Ventures
AI11849,Data Engineer,177977,USD,EX,FT,Australia,S,Australia,"SQL, Scala, Kubernetes",Autonomous Tech
AI05414,NLP Engineer,177967,USD,EX,CT,United States,S,United States,"NLP, Computer Vision, Kubernetes, TensorFlow",Algorithmic Solutions
AI01065,AI Research Scientist,177931,USD,EX,FL,Austria,L,Finland,"Computer Vision, Linux, TensorFlow, Kubernetes, Python",Cognitive Computing
AI12450,AI Consultant,177907,USD,SE,CT,Denmark,S,Denmark,"AWS, R, Statistics, Scala, Deep Learning",TechCorp Inc
AI14678,AI Architect,177866,USD,SE,FL,Denmark,S,Denmark,"GCP, Python, Statistics",DeepTech Ventures
AI12631,Head of AI,177804,USD,EX,FT,Sweden,S,Sweden,"Python, Scala, Java, GCP, AWS",Digital Transformation LLC
AI13578,NLP Engineer,177802,USD,SE,FT,United States,M,United States,"Mathematics, Kubernetes, Linux",Neural Networks Co
AI09648,NLP Engineer,177743,USD,EX,FL,South Korea,M,Denmark,"SQL, Linux, Computer Vision, Data Visualization, GCP",Predictive Systems
AI13554,Deep Learning Engineer,177714,USD,SE,PT,Switzerland,L,Switzerland,"PyTorch, Tableau, MLOps",DataVision Ltd
AI10747,Data Analyst,177656,USD,EX,FL,Canada,L,Canada,"GCP, Deep Learning, MLOps, Kubernetes, TensorFlow",DataVision Ltd
AI14709,Data Scientist,177639,USD,EX,PT,Ireland,M,Ireland,"SQL, Tableau, Python, Linux, Git",Smart Analytics
AI10636,Principal Data Scientist,177568,USD,EX,CT,South Korea,M,South Korea,"Kubernetes, Python, Statistics, Deep Learning, Computer Vision",TechCorp Inc
AI04617,AI Product Manager,177555,USD,SE,FT,Singapore,L,Singapore,"Azure, Computer Vision, Tableau, Kubernetes",Future Systems
AI03170,Head of AI,177533,USD,EX,CT,Austria,M,Austria,"Java, PyTorch, TensorFlow, Hadoop",Neural Networks Co
AI09095,AI Research Scientist,177513,USD,EX,FT,Singapore,S,Singapore,"Docker, Git, PyTorch, TensorFlow",Quantum Computing Inc
AI03556,Research Scientist,177501,USD,SE,CT,United States,M,United States,"Scala, Data Visualization, MLOps",Advanced Robotics
AI10290,Computer Vision Engineer,177493,USD,SE,CT,Norway,L,Norway,"Linux, SQL, Scala, Mathematics",Smart Analytics
AI08196,Machine Learning Engineer,177471,USD,EX,FL,Norway,M,India,"PyTorch, Java, TensorFlow",DataVision Ltd
AI03005,Data Engineer,177470,USD,MI,FL,Switzerland,L,Switzerland,"Python, Scala, Mathematics, R, Java",Digital Transformation LLC
AI10414,Robotics Engineer,177408,USD,EX,CT,Japan,L,Norway,"PyTorch, TensorFlow, Hadoop, R, Scala",Cloud AI Solutions
AI13055,AI Consultant,177310,USD,SE,CT,Switzerland,S,Finland,"PyTorch, Kubernetes, Python, GCP",Cloud AI Solutions
AI09009,Data Analyst,177183,USD,SE,FL,Denmark,L,Denmark,"Linux, Scala, Docker, AWS",Future Systems
AI05648,Data Engineer,177150,USD,EX,CT,Denmark,S,India,"Kubernetes, Mathematics, Java",Advanced Robotics
AI03618,AI Specialist,177128,USD,EX,FL,China,M,United States,"PyTorch, GCP, Spark, Deep Learning",Quantum Computing Inc
AI13626,ML Ops Engineer,177096,USD,EX,FL,Japan,M,United States,"NLP, SQL, Java, Kubernetes, Tableau",Advanced Robotics
AI12926,Data Analyst,177055,USD,EX,FT,Switzerland,S,Switzerland,"Computer Vision, Docker, SQL, AWS",Digital Transformation LLC
AI00635,Data Analyst,176838,USD,SE,FL,Norway,L,Norway,"TensorFlow, AWS, Linux",Predictive Systems
AI12373,AI Research Scientist,176782,USD,EX,FT,South Korea,M,South Korea,"Python, Linux, Kubernetes",Quantum Computing Inc
AI02459,AI Consultant,176768,USD,EX,CT,Denmark,M,Denmark,"Deep Learning, Azure, Python, GCP",Machine Intelligence Group
AI11310,AI Software Engineer,176762,USD,EX,PT,Canada,M,Japan,"Hadoop, Python, Tableau, Mathematics",Autonomous Tech
AI12328,AI Product Manager,176759,USD,EX,CT,Austria,L,Austria,"Java, Python, AWS",Cloud AI Solutions
AI07043,Computer Vision Engineer,176731,USD,SE,CT,Switzerland,M,Germany,"Linux, Data Visualization, Computer Vision, Kubernetes",Cloud AI Solutions
AI08632,AI Research Scientist,176708,USD,SE,FT,Switzerland,S,Switzerland,"R, Computer Vision, Statistics, Python, Data Visualization",Autonomous Tech
AI11876,Autonomous Systems Engineer,176687,USD,SE,FT,Denmark,M,Denmark,"AWS, Kubernetes, Data Visualization, Scala, PyTorch",Smart Analytics
AI05786,AI Software Engineer,176680,USD,EX,PT,Japan,M,Japan,"Deep Learning, MLOps, Git, Computer Vision",Algorithmic Solutions
AI05548,Principal Data Scientist,176650,USD,EX,PT,Sweden,S,Sweden,"R, Kubernetes, PyTorch, MLOps",Machine Intelligence Group
AI03944,Autonomous Systems Engineer,176640,USD,SE,CT,Switzerland,S,Switzerland,"GCP, NLP, Hadoop",DeepTech Ventures
AI12937,Research Scientist,176638,USD,SE,PT,Singapore,L,Singapore,"Hadoop, GCP, MLOps, Computer Vision",Future Systems
AI00728,Data Scientist,176592,USD,EX,FL,South Korea,M,Austria,"Kubernetes, Hadoop, GCP",Advanced Robotics
AI03848,Autonomous Systems Engineer,176543,USD,SE,PT,Switzerland,M,Switzerland,"Statistics, Linux, SQL, Python, Git",Digital Transformation LLC
AI01963,Machine Learning Engineer,176467,USD,EX,FT,Australia,L,Singapore,"Docker, SQL, Deep Learning",Machine Intelligence Group
AI05865,AI Architect,176425,USD,SE,PT,Switzerland,S,Switzerland,"R, Hadoop, Docker, Kubernetes, SQL",TechCorp Inc
AI10781,NLP Engineer,176405,USD,SE,FT,United States,L,United States,"MLOps, Linux, Python",TechCorp Inc
AI08103,Principal Data Scientist,176334,USD,EX,CT,South Korea,M,South Korea,"Git, Java, PyTorch",DataVision Ltd
AI02132,Principal Data Scientist,176316,USD,EX,PT,Sweden,L,Sweden,"GCP, AWS, NLP, Scala",Cloud AI Solutions
AI09969,AI Architect,176247,USD,EX,FT,Sweden,L,Sweden,"Tableau, Java, Docker, GCP",DataVision Ltd
AI07411,Data Analyst,176235,USD,EX,FT,South Korea,M,France,"Scala, Computer Vision, Linux",Future Systems
AI01278,AI Consultant,176228,USD,SE,PT,Norway,S,Norway,"Spark, Scala, NLP",Cognitive Computing
AI02948,AI Specialist,176227,USD,EX,CT,Finland,L,Finland,"Scala, MLOps, GCP, TensorFlow, Java",AI Innovations
AI05125,Research Scientist,176189,USD,SE,CT,United States,M,United States,"Git, NLP, Kubernetes, SQL, PyTorch",Smart Analytics
AI09658,Deep Learning Engineer,176150,USD,SE,CT,Norway,L,Norway,"Deep Learning, NLP, Kubernetes, AWS, Mathematics",Digital Transformation LLC
AI13355,NLP Engineer,176147,USD,SE,CT,United States,L,United States,"Computer Vision, AWS, Java, R, Mathematics",DeepTech Ventures
AI13278,AI Consultant,176122,USD,EX,PT,Denmark,S,Denmark,"Python, Kubernetes, TensorFlow, Docker, NLP",Future Systems
AI02578,Data Engineer,176004,USD,EX,FT,Israel,L,Israel,"Spark, Git, Tableau, Docker, Linux",Quantum Computing Inc
AI05682,ML Ops Engineer,175971,USD,EX,FL,Israel,L,Japan,"MLOps, TensorFlow, Git, GCP, Statistics",Advanced Robotics
AI02960,Autonomous Systems Engineer,175899,USD,MI,FT,Switzerland,L,Switzerland,"Tableau, Computer Vision, GCP",Digital Transformation LLC
AI09945,Deep Learning Engineer,175877,USD,EX,FT,Ireland,L,China,"Java, Python, Data Visualization, Kubernetes, AWS",Smart Analytics
AI02814,Data Engineer,175868,USD,EX,FT,Singapore,M,Singapore,"Data Visualization, SQL, Statistics",Machine Intelligence Group
AI04695,Machine Learning Researcher,175818,USD,EX,PT,Canada,M,Canada,"Docker, PyTorch, Computer Vision, Scala, Data Visualization",Digital Transformation LLC
AI07584,AI Product Manager,175794,USD,EX,FT,India,L,Finland,"Kubernetes, Git, Hadoop",Digital Transformation LLC
AI01165,Autonomous Systems Engineer,175790,USD,EX,PT,Australia,L,Australia,"Statistics, Tableau, Python",Cognitive Computing
AI02956,Deep Learning Engineer,175747,USD,EX,FT,Austria,M,Austria,"Spark, Kubernetes, SQL, Deep Learning",Future Systems
AI01281,AI Specialist,175743,USD,EX,FT,Ireland,L,Ireland,"SQL, Git, Statistics, PyTorch, AWS",Predictive Systems
AI00782,Head of AI,175737,USD,SE,FT,Sweden,L,Sweden,"Kubernetes, TensorFlow, Statistics",Cognitive Computing
